"v1.053" " (as of 08.03.2006 @ 10:44:30 am) "
"408" 7 "1448-0.1" "  1448-00.01" "IBM1000 - IBM CORP,IBM-2115: RT 3x3x5" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/04/06 53800 08/04/06 83752 29952 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x00052eeb,0x00052f23" "001,408,824,  1448,0" "IBM1000" "IBM CORP" "SBS18" "SBS 18" "" "" "100060" "IBM-2115" "RT 3x3x5" "  3.00000" "  3.00000" "  5.00000" "RT" "INK" "14,999" "03/06/2004" "FEDEPA" "  1" "   " "  1" "FC" "0.01800" "     37,455" "GLUE" " 1" " 31.00000" " 16.00000" "" "" "" "" "         0.00" "         0.00" "" "             0.00" "Salesman #1" "     25,000" "03.19.2004" "123 Nowhere" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 8 "1436-0.1" "  1436-00.01" "HER1000 - Hershey Foods Corporation,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/04/06 83752 08/07/06 29320 31968 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x00052044,0x0005211b" "001,408,813,  1436,0" "HER1000" "Hershey Foods Corporation" "SBS20" "SBS 20" "" "" "" "<Multi Item>" "<Multiple Items>" "  5.00000" "  5.00000" "  8.00000" "RT" "INK" "27,393" "" "" "  1" "   " "  1" "FC" "0.02000" "     27,393" "GLUE" " 1" " 21.08000" " 20.00000" "" "    27,393.00" " 21.50" "  3" "   49,079.125" "    82,179.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 9 "1390-0.1" "  1390-00.01" "555 - 555 Customer,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/07/06 29320 08/07/06 40552 11232 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0004f602,0x0004f6b7" "001,408,768,  1390,0" "555" "555 Customer" "sbs18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  2.03000" "  3.00000" "  2.08000" "RT" "INK" "1,383" "" "" "  1" "   " "  1" "fc" "0.01800" "      1,382" "GLUE" " 1" " 32.08000" " 23.00000" "" "     1,383.00" " 32.50" "  9" "    3,745.625" "    12,447.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 10 "1346-0.3" "  1346-00.03" "IBM1000 - IBM CORP,<Multi Item>: <Multiple Items>" 1 1 4 "408 HEIDY 7C + COAT" "408" 08/07/06 40552 08/07/06 40696 144 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0000cbe8,0x0000c217" "001,408,734,  1346,0" "IBM1000" "IBM CORP" "sbs18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  5.00000" "  5.00000" "  0.00000" "DC" "INK" "386" "" "" "  3" "   " "  1" "fc" "0.01800" "        386" "" " 1" " 37.08000" " 27.00000" "" "       386.00" " 37.50" " 35" "     1,206.25" "    13,510.00" "" "" "Salesman #1" "" "" "" "" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "EPIC WATERBASE" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 11 "1438-0.1" "  1438-00.01" "555 - 555 Customer,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/07/06 40696 08/07/06 51928 11232 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x000519d0,0x00052222" "001,408,815,  1438,0" "555" "555 Customer" "sbs18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  2.03000" "  3.00000" "  2.08000" "RT" "INK" "1,383" "" "" "  1" "   " "  1" "FC" "0.01800" "      1,382" "GLUE" " 1" " 32.08000" " 23.00000" "" "     1,383.00" " 32.50" "  9" "    3,745.625" "    12,447.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 12 "1505-0.1" "  1505-00.01" "HER1000 - Hershey Foods Corporation,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/07/06 51928 08/07/06 74248 22320 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0005454e,0x00054505" "001,408,877,  1505,0" "HER1000" "Hershey Foods Corporation" "SBS18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  3.00000" "  3.00000" "  3.00000" "RT" "INK" "2,750" "" "" "  1" "   " "  1" "FC" "0.01800" "      2,750" "GLUE" " 1" " 38.08000" " 24.00000" "" "     2,750.00" " 38.50" " 49" "    8,822.917" "   134,750.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 13 "1387-0.1" "  1387-00.01" "HER1000 - Hershey Foods Corporation,FHER10000001A: RT 6x6x10" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/07/06 74248 08/08/06 10492 22644 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0004f4c0,0x0004f4c6" "001,408,766,  1387,0" "HER1000" "Hershey Foods Corporation" "sbs18" "SBS 18" "" "" "100033" "FHER10000001A" "RT 6x6x10" "  6.00000" "  6.00000" " 10.00000" "RT" "INK" "3,639" "01/17/2004" "FEDEPA" "  1" "   " "  1" "fc" "0.01800" "      3,641" "GLUE" " 1" " 25.08000" " 24.00000" "" "" "" "" "         0.00" "         0.00" "" "             0.00" "Salesman #1" "      2,500" "03.15.2004" "100 Hershey Lane" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 14 "040105-0.1" "040105-00.01" "1 - Customer 1,F10005A: RT 3x3x8" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/08/06 10492 08/08/06 33136 22644 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0005072e,0x00050745" "001,408,795,040105,0" "1" "Customer 1" "sbs18" "SBS 18" "" "" "" "F10005A" "RT 3x3x8" "  3.00000" "  3.00000" "  7.00000" "RT" "INK" "3,641" "" "" "  1" "   " "  1" "FC" "0.01800" "     18,858" "GLUE" " 1" " 38.08000" " 25.08000" "" "" "" "" "         0.00" "         0.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 15 "S570-0.1" "  S570-00.01" "ABB1000 - Abbot Laboratories,BATT1000008A00: RSC 8x8x8" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/08/06 33136 08/08/06 58408 25272 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x00055840,0x00055858" "001,408,857,  S570,0" "ABB1000" "Abbot Laboratories" "sbs18" "SBS 18" "" "" "" "BATT1000008A00" "RSC 8x8x8" "  4.00000" "  2.00000" "  6.00000" "RT" "INK" "1,234" "" "" "  1" "   " "  1" "FC" "0.01800" "      1,234" "GLUE" " 0" " 38.14000" " 23.00000" "" "" "" "" "         0.00" "         0.00" "" "" "" "" "" "" "" "INK FOR OFFSET ===" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 16 "1467-0.1" "  1467-00.01" "HER1000 - Hershey Foods Corporation,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/08/06 58408 08/09/06 916 28908 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0005424a,0x00054c59" "001,408,848,  1467,0" "HER1000" "Hershey Foods Corporation" "SBS18" "SBS 18" "" "DIE# 502" "" "<Multi Item>" "<Multiple Items>" "  3.00000" "  3.00000" "  6.00000" "RT" "INK" "11,679" "" "" "  1" "   " "  1" "FC" "0.01800" "     11,679" "GLUE" " 1" " 38.08000" " 23.08000" "" "    11,679.00" " 38.50" "  1" "   37,470.125" "    11,679.00" "" "" "Salesman #1" "" "" "" "" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "INK FOR OFFSET **" "EPIC WATERBASE" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 17 "1409-0.1" "  1409-00.01" "555 - 555 Customer,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/09/06 916 08/09/06 12148 11232 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x00050ba8,0x00050c40" "001,408,801,  1409,0" "555" "555 Customer" "sbs18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  2.03000" "  3.00000" "  2.08000" "RT" "INK" "1,383" "" "" "  1" "   " "  1" "FC" "0.01800" "      1,382" "GLUE" " 1" " 32.08000" " 23.00000" "" "     1,383.00" " 32.50" "  9" "    3,745.625" "    12,447.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 18 "1394-0.1" "  1394-00.01" "1 - Customer 1,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/09/06 12148 08/09/06 26692 14544 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0004fa64,0x0004fa8f" "001,408,772,  1394,0" "1" "Customer 1" "SBS18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  3.00000" "  3.00000" "  3.00000" "RT" "" "949" "" "" "  1" "   " "  1" "Boxes" "0.01800" "        949" "glue" " 1" " 35.00000" " 26.00000" "" "       949.00" " 35.00" " 18" "    2,767.917" "    17,082.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 19 "1498-0.1" "  1498-00.01" "HER1000 - Hershey Foods Corporation,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/09/06 26692 08/09/06 45556 18864 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x00054fe1,0x000549ad" "001,408,874,  1498,0" "HER1000" "Hershey Foods Corporation" "SBS18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  4.00000" "  5.00000" "  6.00000" "RT" "INK" "2,785" "" "" "  1" "   " "  1" "FC" "0.01800" "      2,785" "GLUE" " 1" " 38.00000" " 40.00000" "" "     2,785.00" " 38.00" "  6" "    8,819.167" "    16,710.00" "" "" "Salesman #1" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
"408" 20 "1224-0.4" "  1224-00.04" "IBM1000 - IBM CORP,<Multi Item>: <Multiple Items>" 1 1 1 "408 HEIDY 7C + COAT" "408" 08/09/06 45556 08/10/06 34216 75060 no 07/31/06 86400 "Board,Material,Tooling,Dies,Artwork,Blueprint,Plates,Status-1,Status-2,Status-3,Status-4,Status-5,Status-6,Status-7" no "0x0000ceac,0x0000d827" "001,408,634,  1224,0" "IBM1000" "IBM CORP" "sbs18" "SBS 18" "" "" "" "<Multi Item>" "<Multiple Items>" "  4.00000" "  3.00000" "  3.00000" "RT" "INK" "113,744" "" "" "  4" "   " "  1" "fc" "0.01800" "    113,692" "GLUE" " 1" " 30.00000" " 24.00000" "" "   113,744.00" " 30.00" "  6" "   284,360.00" "   682,464.00" "" "" "Salesman #1" "" "" "" "" "INK FOR OFFSET ===" "INK FOR OFFSET ===" "INK FOR OFFSET ===" "INK FOR OFFSET ===" "INK FOR OFFSET ===" "EPIC WATERBASE" "" "" "" "" yes yes yes yes yes yes yes yes yes yes yes yes yes yes no no no no no no no no no no no no no no no no "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" yes
